ID,Education,JoiningYear,City,PaymentTier,Age,Gender,ExperienceInCurrentDomain,LeaveOrNot,Salary,Department,Age_Group
3874,Bachelors,2015,Bangalore,1,41,Male,1,0,96176,IT,36-45
3875,Bachelors,2017,Pune,3,34,Male,5,0,41152,Sales,26-35
3876,Bachelors,2014,Bangalore,3,36,Male,3,0,42467,Sales,36-45
3877,Bachelors,2013,Pune,3,35,Male,1,0,48275,Sales,36-45
3878,Masters,2017,New Delhi,3,38,Female,3,0,50375,Sales,36-45
3879,Bachelors,2017,Bangalore,3,33,Male,1,0,42128,Sales,26-35
3880,Bachelors,2014,Bangalore,3,38,Female,2,0,43601,Sales,36-45
3881,Bachelors,2018,Bangalore,3,38,Male,1,1,48253,Sales,36-45
3882,Bachelors,2017,Pune,2,40,Male,4,0,68880,HR,36-45
3883,Bachelors,2013,New Delhi,3,39,Male,5,0,48839,Sales,36-45
3884,Bachelors,2014,New Delhi,3,33,Female,4,0,42675,Sales,26-35
3885,Bachelors,2015,Pune,3,32,Female,3,1,44601,Sales,26-35
3886,Bachelors,2013,Bangalore,3,39,Male,2,0,48561,Sales,36-45
3887,Bachelors,2015,Bangalore,3,38,Female,4,0,43381,Sales,36-45
3888,Bachelors,2013,Bangalore,3,38,Male,2,0,44743,Sales,36-45
3889,Bachelors,2017,Bangalore,3,35,Male,0,0,42610,Sales,36-45
3890,Bachelors,2017,Pune,3,31,Female,0,1,40284,Sales,26-35
3891,Bachelors,2017,Bangalore,3,41,Male,5,0,49173,Sales,36-45
3892,Bachelors,2013,New Delhi,3,38,Female,4,1,42499,Sales,36-45
3893,Bachelors,2016,Bangalore,3,40,Male,1,0,40310,Sales,36-45
3894,Bachelors,2018,Bangalore,3,36,Female,2,1,49134,Sales,36-45
3895,Phd,2013,New Delhi,3,36,Male,3,1,63913,Sales,36-45
3896,Bachelors,2014,Pune,3,41,Male,4,0,42705,Sales,36-45
3897,Bachelors,2014,Bangalore,3,35,Male,1,0,40781,Sales,36-45
3898,Bachelors,2017,Bangalore,3,38,Male,5,0,44066,Sales,36-45
3899,Bachelors,2017,New Delhi,2,41,Female,0,0,64236,HR,36-45
3900,Bachelors,2012,Bangalore,1,34,Male,0,0,84525,IT,26-35
3901,Bachelors,2016,Bangalore,3,39,Female,3,1,42919,Sales,36-45
3902,Bachelors,2014,Bangalore,3,37,Male,5,0,44152,Sales,36-45
3903,Bachelors,2015,Pune,2,39,Female,0,1,69648,HR,36-45
3904,Bachelors,2013,Bangalore,3,31,Male,2,1,47863,Sales,26-35
3905,Masters,2012,New Delhi,3,34,Female,3,0,53152,Sales,26-35
3906,Bachelors,2015,Bangalore,3,39,Male,1,0,40170,Sales,36-45
3907,Bachelors,2014,Pune,2,38,Female,3,1,69664,HR,36-45
3908,Bachelors,2012,Bangalore,3,34,Male,1,0,41975,Sales,26-35
3909,Bachelors,2016,Bangalore,3,31,Female,2,0,42929,Sales,26-35
3910,Bachelors,2016,Bangalore,3,39,Female,0,0,48318,Sales,36-45
3911,Bachelors,2013,Bangalore,3,31,Female,1,0,41121,Sales,26-35
3912,Bachelors,2012,Bangalore,3,36,Male,1,0,42790,Sales,36-45
3913,Bachelors,2017,New Delhi,3,37,Male,0,0,47376,Sales,36-45
3914,Bachelors,2015,Pune,1,38,Female,1,1,90652,IT,36-45
3915,Phd,2017,Pune,3,41,Male,2,0,65667,Sales,36-45
3916,Bachelors,2018,Bangalore,3,32,Male,4,1,47189,Sales,26-35
3917,Bachelors,2018,Pune,3,35,Male,0,1,47366,Sales,36-45
3918,Bachelors,2017,Bangalore,3,35,Male,1,0,48231,Sales,36-45
3919,Bachelors,2013,Bangalore,3,32,Male,1,0,43348,Sales,26-35
3920,Bachelors,2015,Bangalore,3,31,Male,1,1,43723,Sales,26-35
3921,Bachelors,2015,Bangalore,3,41,Male,4,0,48824,Sales,36-45
3922,Bachelors,2012,Bangalore,3,33,Male,0,0,46585,Sales,26-35
3923,Bachelors,2012,New Delhi,2,38,Female,1,1,66128,HR,36-45
3924,Masters,2012,Bangalore,3,39,Female,3,1,58479,Sales,36-45
3925,Bachelors,2015,Bangalore,1,36,Female,2,0,99284,IT,36-45
3926,Masters,2017,Bangalore,2,31,Male,5,0,76054,HR,26-35
3927,Masters,2017,New Delhi,2,39,Female,2,1,70753,HR,36-45
3928,Masters,2017,New Delhi,3,41,Male,3,1,58056,Sales,36-45
3929,Phd,2018,New Delhi,3,33,Female,0,1,66591,Sales,26-35
3930,Bachelors,2015,Bangalore,3,38,Male,1,0,40374,Sales,36-45
3931,Bachelors,2017,Pune,2,31,Male,0,0,61059,HR,26-35
3932,Bachelors,2014,Bangalore,3,34,Male,4,0,42819,Sales,26-35
3933,Bachelors,2017,Bangalore,3,40,Male,2,0,40651,Sales,36-45
3934,Bachelors,2012,Bangalore,3,36,Male,1,0,49845,Sales,36-45
3935,Bachelors,2015,Bangalore,3,36,Female,2,0,42481,Sales,36-45
3936,Bachelors,2017,New Delhi,2,41,Female,4,0,68389,HR,36-45
3937,Bachelors,2017,Bangalore,3,37,Male,3,0,45635,Sales,36-45
3938,Bachelors,2017,New Delhi,3,33,Male,5,0,48856,Sales,26-35
3939,Bachelors,2017,New Delhi,3,41,Female,4,0,41839,Sales,36-45
3940,Bachelors,2017,Bangalore,3,37,Female,2,0,49150,Sales,36-45
3941,Bachelors,2017,Pune,3,38,Male,5,0,48392,Sales,36-45
3942,Bachelors,2015,Bangalore,3,34,Male,2,1,43637,Sales,26-35
3943,Bachelors,2017,Pune,3,37,Female,0,0,40444,Sales,36-45
3944,Bachelors,2014,Bangalore,3,34,Male,0,1,47561,Sales,26-35
3945,Bachelors,2012,Pune,3,32,Male,1,0,41399,Sales,26-35
3946,Masters,2012,New Delhi,3,35,Female,4,1,58398,Sales,36-45
3947,Bachelors,2013,Pune,3,36,Male,3,0,43222,Sales,36-45
3948,Bachelors,2015,Bangalore,3,34,Female,2,0,48516,Sales,26-35
3949,Bachelors,2014,Bangalore,3,37,Female,3,0,48506,Sales,36-45
3950,Bachelors,2016,Bangalore,3,40,Female,4,0,41843,Sales,36-45
3951,Bachelors,2014,Pune,3,33,Male,4,0,45419,Sales,26-35
3952,Bachelors,2016,Bangalore,3,39,Female,4,0,43058,Sales,36-45
3953,Bachelors,2012,Bangalore,3,40,Male,4,0,43270,Sales,36-45
3954,Bachelors,2013,Bangalore,1,34,Male,4,1,86185,IT,26-35
3955,Bachelors,2016,Pune,3,40,Male,5,0,45543,Sales,36-45
3956,Phd,2013,Bangalore,3,32,Male,5,0,66665,Sales,26-35
3957,Bachelors,2012,Bangalore,3,33,Male,1,0,46252,Sales,26-35
3958,Bachelors,2017,New Delhi,1,31,Female,4,1,90108,IT,26-35
3959,Masters,2016,New Delhi,3,41,Female,4,0,51878,Sales,36-45
3960,Bachelors,2016,Bangalore,3,34,Male,4,0,40586,Sales,26-35
3961,Bachelors,2016,Bangalore,3,39,Male,7,0,48504,Sales,36-45
3962,Bachelors,2014,Bangalore,3,35,Male,5,0,41608,Sales,36-45
3963,Bachelors,2016,Pune,3,38,Female,7,0,48831,Sales,36-45
3964,Bachelors,2016,Bangalore,3,33,Male,6,0,40646,Sales,26-35
3965,Bachelors,2014,Pune,3,33,Male,6,0,44148,Sales,26-35
3966,Bachelors,2012,Bangalore,3,35,Male,5,0,47141,Sales,36-45
3967,Phd,2013,New Delhi,3,40,Male,5,0,62680,Sales,36-45
3968,Bachelors,2012,Bangalore,3,40,Female,5,0,44452,Sales,36-45
3969,Bachelors,2017,Bangalore,3,39,Male,5,0,43023,Sales,36-45
3970,Bachelors,2017,Bangalore,3,33,Female,6,0,48883,Sales,26-35
3971,Bachelors,2014,Bangalore,3,32,Female,5,0,46913,Sales,26-35
3972,Masters,2014,Bangalore,3,40,Female,7,1,53799,Sales,36-45
3973,Bachelors,2017,New Delhi,2,33,Male,6,0,60154,HR,26-35
3974,Masters,2016,New Delhi,1,31,Female,5,1,115890,IT,26-35
3975,Bachelors,2013,Bangalore,3,35,Female,5,0,44697,Sales,36-45
3976,Bachelors,2014,Bangalore,3,39,Male,7,1,40958,Sales,36-45
3977,Masters,2018,Bangalore,3,39,Female,6,1,52180,Sales,36-45
3978,Masters,2017,Pune,2,38,Female,2,0,70196,HR,36-45
3979,Bachelors,2012,Bangalore,3,38,Male,7,1,44718,Sales,36-45
3980,Masters,2017,New Delhi,2,40,Female,2,0,72118,HR,36-45
3981,Bachelors,2018,Bangalore,3,38,Male,6,1,46680,Sales,36-45
3982,Bachelors,2013,Bangalore,3,34,Male,6,0,40938,Sales,26-35
3983,Bachelors,2012,Bangalore,1,35,Male,7,0,80917,IT,36-45
3984,Masters,2013,New Delhi,1,41,Male,5,0,113810,IT,36-45
3985,Phd,2014,New Delhi,2,37,Female,5,0,81214,HR,36-45
3986,Bachelors,2015,Pune,3,34,Male,7,0,48061,Sales,26-35
3987,Bachelors,2014,Bangalore,3,35,Male,5,0,42642,Sales,36-45
3988,Bachelors,2013,Bangalore,1,38,Male,6,0,84793,IT,36-45
3989,Bachelors,2016,Bangalore,3,38,Female,7,0,47692,Sales,36-45
3990,Bachelors,2015,Pune,2,41,Female,7,0,63375,HR,36-45
3991,Bachelors,2018,Bangalore,3,34,Male,5,1,42327,Sales,26-35
3992,Bachelors,2017,Pune,2,22,Male,0,0,67067,HR,18-25
3993,Bachelors,2018,Bangalore,2,26,Female,4,1,62521,HR,26-35
3994,Bachelors,2012,Bangalore,3,22,Male,0,0,43499,Sales,18-25
3995,Bachelors,2017,New Delhi,3,25,Female,3,0,41103,Sales,26-35
3996,Bachelors,2016,Bangalore,3,29,Male,0,0,40241,Sales,26-35
3997,Bachelors,2017,New Delhi,3,36,Female,0,0,40683,Sales,36-45
3998,Bachelors,2014,Bangalore,3,37,Female,1,0,43676,Sales,36-45
3999,Bachelors,2013,New Delhi,2,34,Female,4,1,67201,HR,26-35
4000,Bachelors,2012,Pune,3,34,Female,2,1,47546,Sales,26-35
4001,Bachelors,2012,Bangalore,3,25,Female,3,1,49908,Sales,26-35
4002,Bachelors,2012,Bangalore,3,31,Male,0,0,47737,Sales,26-35
4003,Bachelors,2015,New Delhi,3,36,Female,2,0,45031,Sales,36-45
4004,Bachelors,2016,Bangalore,3,31,Male,5,0,47919,Sales,26-35
4005,Bachelors,2015,Bangalore,3,34,Male,4,0,45097,Sales,26-35
4006,Masters,2014,New Delhi,3,28,Male,2,1,54127,Sales,26-35
4007,Bachelors,2014,Bangalore,3,28,Male,2,0,46204,Sales,26-35
4008,Bachelors,2015,Bangalore,3,31,Male,1,0,44080,Sales,26-35
4009,Bachelors,2017,Bangalore,3,35,Male,5,0,40552,Sales,36-45
4010,Bachelors,2012,Bangalore,1,28,Female,1,0,90436,IT,26-35
4011,Bachelors,2018,Bangalore,3,32,Female,2,1,43326,Sales,26-35
4012,Bachelors,2013,Bangalore,3,23,Male,1,1,41071,Sales,18-25
4013,Masters,2018,Pune,3,27,Male,5,1,56358,Sales,26-35
4014,Bachelors,2017,Pune,3,25,Male,3,0,41592,Sales,26-35
4015,Masters,2017,New Delhi,2,31,Female,2,0,75479,HR,26-35
4016,Phd,2018,New Delhi,3,34,Male,0,1,63760,Sales,26-35
4017,Bachelors,2016,Bangalore,3,36,Female,2,0,40176,Sales,36-45
4018,Phd,2017,New Delhi,3,40,Male,3,0,66605,Sales,36-45
4019,Masters,2012,New Delhi,3,34,Female,2,0,51304,Sales,26-35
4020,Bachelors,2018,Bangalore,3,37,Male,2,1,43218,Sales,36-45
4021,Bachelors,2012,Bangalore,3,38,Male,3,0,43790,Sales,36-45
4022,Bachelors,2017,New Delhi,2,22,Female,0,0,65652,HR,18-25
4023,Bachelors,2016,Pune,2,36,Female,0,1,68431,HR,36-45
4024,Bachelors,2013,New Delhi,2,35,Female,1,1,62256,HR,36-45
4025,Bachelors,2012,New Delhi,3,22,Female,0,0,48154,Sales,18-25
4026,Bachelors,2016,Bangalore,3,22,Male,0,0,43147,Sales,18-25
4027,Bachelors,2012,Bangalore,3,29,Male,4,0,48139,Sales,26-35
4028,Bachelors,2017,Bangalore,3,34,Male,5,0,45530,Sales,26-35
4029,Bachelors,2017,Bangalore,2,23,Male,1,0,61212,HR,18-25
4030,Bachelors,2014,Pune,2,32,Male,3,1,61948,HR,26-35
4031,Bachelors,2012,Pune,2,26,Female,4,1,68828,HR,26-35
4032,Masters,2017,Bangalore,3,38,Male,2,0,50369,Sales,36-45
4033,Bachelors,2014,Pune,3,37,Male,4,0,42640,Sales,36-45
4034,Bachelors,2017,New Delhi,2,25,Female,3,0,60646,HR,26-35
4035,Bachelors,2018,Pune,2,36,Female,5,1,62560,HR,36-45
4036,Bachelors,2016,Bangalore,3,26,Female,4,0,45367,Sales,26-35
4037,Bachelors,2018,Pune,2,39,Female,4,1,64230,HR,36-45
4038,Bachelors,2016,Bangalore,3,24,Male,2,1,46343,Sales,18-25
4039,Masters,2018,Pune,3,39,Male,2,1,59710,Sales,36-45
4040,Masters,2018,New Delhi,3,39,Female,2,1,55629,Sales,36-45
4041,Bachelors,2017,New Delhi,2,27,Female,5,0,62943,HR,26-35
4042,Bachelors,2013,Bangalore,3,36,Male,5,1,46683,Sales,36-45
4043,Bachelors,2012,Bangalore,3,24,Male,2,0,47048,Sales,18-25
4044,Bachelors,2017,Bangalore,3,28,Female,3,0,45914,Sales,26-35
4045,Bachelors,2016,Bangalore,3,24,Male,2,0,46153,Sales,18-25
4046,Bachelors,2014,Bangalore,3,27,Male,5,0,42057,Sales,26-35
4047,Bachelors,2017,New Delhi,3,23,Male,1,0,45549,Sales,18-25
4048,Bachelors,2013,Bangalore,3,30,Female,5,0,41927,Sales,26-35
4049,Bachelors,2014,Bangalore,3,22,Male,0,0,46206,Sales,18-25
4050,Bachelors,2014,Pune,3,27,Male,5,0,46334,Sales,26-35
4051,Masters,2017,New Delhi,3,32,Male,2,0,58628,Sales,26-35
4052,Masters,2014,Pune,1,33,Female,1,0,103507,IT,26-35
4053,Masters,2017,New Delhi,3,26,Male,4,1,57509,Sales,26-35
4054,Bachelors,2013,Pune,3,25,Female,3,1,48450,Sales,26-35
4055,Masters,2017,New Delhi,2,23,Male,1,1,70085,HR,18-25
4056,Bachelors,2012,Pune,3,24,Male,2,0,41727,Sales,18-25
4057,Bachelors,2014,Bangalore,3,33,Male,5,0,48889,Sales,26-35
4058,Masters,2018,Bangalore,3,30,Male,2,1,56149,Sales,26-35
4059,Masters,2017,New Delhi,2,27,Female,5,0,79391,HR,26-35
4060,Bachelors,2012,Pune,2,31,Female,5,1,67266,HR,26-35
4061,Masters,2018,New Delhi,3,23,Female,1,1,59762,Sales,18-25
4062,Bachelors,2015,Bangalore,3,30,Male,2,0,47306,Sales,26-35
4063,Bachelors,2015,Pune,2,32,Female,2,1,62994,HR,26-35
4064,Bachelors,2013,New Delhi,3,26,Female,4,0,44149,Sales,26-35
4065,Masters,2017,New Delhi,2,35,Male,2,0,72530,HR,36-45
4066,Bachelors,2016,Bangalore,1,30,Male,4,1,93820,IT,26-35
4067,Bachelors,2012,Bangalore,3,37,Male,4,1,40061,Sales,36-45
4068,Bachelors,2017,Bangalore,1,34,Male,0,0,94822,IT,26-35
4069,Bachelors,2012,Bangalore,3,38,Female,0,0,41701,Sales,36-45
4070,Masters,2013,New Delhi,2,22,Male,0,1,77938,HR,18-25
4071,Bachelors,2015,Pune,1,22,Female,0,1,95919,IT,18-25
4072,Masters,2015,Pune,2,33,Female,2,1,70939,HR,26-35
4073,Bachelors,2015,Bangalore,3,32,Male,1,0,46537,Sales,26-35
4074,Masters,2015,Pune,2,34,Female,2,0,76440,HR,26-35
4075,Bachelors,2017,Bangalore,3,36,Female,1,0,49765,Sales,36-45
4076,Bachelors,2015,Bangalore,3,32,Male,1,0,44213,Sales,26-35
4077,Bachelors,2017,Bangalore,3,28,Male,3,0,47329,Sales,26-35
4078,Bachelors,2017,New Delhi,2,26,Female,4,0,69110,HR,26-35
4079,Bachelors,2013,Pune,3,35,Male,1,0,45562,Sales,36-45
4080,Bachelors,2014,Pune,3,33,Male,4,0,49436,Sales,26-35
4081,Masters,2013,Pune,3,22,Female,0,1,50890,Sales,18-25
4082,Bachelors,2014,Pune,3,27,Male,5,1,46644,Sales,26-35
4083,Masters,2018,New Delhi,3,23,Female,1,1,58839,Sales,18-25
4084,Bachelors,2013,Bangalore,3,34,Female,2,0,41825,Sales,26-35
4085,Masters,2017,Pune,2,23,Male,1,1,70316,HR,18-25
4086,Bachelors,2012,Pune,3,36,Male,4,0,48667,Sales,36-45
4087,Phd,2018,New Delhi,3,28,Male,4,1,64558,Sales,26-35
4088,Phd,2013,Bangalore,3,28,Male,4,0,67541,Sales,26-35
4089,Bachelors,2016,Bangalore,3,33,Female,4,0,40554,Sales,26-35
4090,Bachelors,2013,Bangalore,3,39,Male,3,0,40970,Sales,36-45
4091,Bachelors,2015,New Delhi,3,25,Female,3,0,46490,Sales,26-35
4092,Bachelors,2014,Pune,3,32,Male,2,0,48876,Sales,26-35
4093,Bachelors,2015,Pune,3,23,Female,1,1,41954,Sales,18-25
4094,Masters,2018,New Delhi,3,29,Male,2,1,51730,Sales,26-35
4095,Bachelors,2013,Pune,2,24,Male,2,1,68099,HR,18-25
4096,Bachelors,2012,Bangalore,3,36,Female,2,1,44057,Sales,36-45
4097,Bachelors,2018,Bangalore,3,40,Male,4,1,45860,Sales,36-45
4098,Bachelors,2012,New Delhi,3,38,Female,1,0,42763,Sales,36-45
4099,Bachelors,2014,Bangalore,3,22,Male,0,0,49071,Sales,18-25
4100,Bachelors,2018,Bangalore,3,24,Male,2,1,40907,Sales,18-25
4101,Bachelors,2012,Bangalore,3,37,Male,5,0,41984,Sales,36-45
4102,Bachelors,2018,Pune,3,40,Male,3,1,49701,Sales,36-45
4103,Bachelors,2018,Bangalore,3,32,Male,0,1,47624,Sales,26-35
4104,Bachelors,2012,New Delhi,3,28,Female,1,0,48909,Sales,26-35
4105,Bachelors,2016,Pune,3,29,Male,5,0,41122,Sales,26-35
4106,Bachelors,2013,Pune,3,25,Male,3,0,45691,Sales,26-35
4107,Phd,2013,Bangalore,3,35,Male,3,1,63614,Sales,36-45
4108,Bachelors,2015,Bangalore,3,28,Male,0,1,42767,Sales,26-35
4109,Bachelors,2012,Bangalore,3,39,Male,3,0,42045,Sales,36-45
4110,Bachelors,2012,Pune,1,35,Male,1,0,99600,IT,36-45
4111,Bachelors,2017,Bangalore,3,37,Male,2,0,49617,Sales,36-45
4112,Masters,2018,Pune,3,40,Female,2,1,51908,Sales,36-45
4113,Bachelors,2018,Bangalore,3,23,Male,1,1,46529,Sales,18-25
4114,Bachelors,2013,Pune,3,32,Male,2,0,47188,Sales,26-35
4115,Phd,2018,New Delhi,3,37,Male,3,1,62618,Sales,36-45
4116,Bachelors,2015,Bangalore,3,23,Female,1,0,47343,Sales,18-25
4117,Bachelors,2014,Pune,3,26,Male,4,0,47463,Sales,26-35
4118,Bachelors,2017,Bangalore,3,36,Female,3,1,44661,Sales,36-45
4119,Bachelors,2013,Bangalore,3,40,Female,3,0,47497,Sales,36-45
4120,Bachelors,2015,New Delhi,3,22,Male,0,0,46326,Sales,18-25
4121,Bachelors,2015,Bangalore,3,30,Male,0,0,46722,Sales,26-35
4122,Bachelors,2014,Bangalore,3,30,Male,1,0,49734,Sales,26-35
4123,Bachelors,2015,Pune,1,34,Female,3,1,98811,IT,26-35
4124,Bachelors,2018,Bangalore,3,27,Male,5,1,42641,Sales,26-35
4125,Bachelors,2013,Bangalore,1,27,Female,5,0,97150,IT,26-35
4126,Bachelors,2017,Pune,2,27,Female,5,1,69739,HR,26-35
4127,Bachelors,2015,Bangalore,3,35,Female,1,1,40742,Sales,36-45
4128,Bachelors,2014,New Delhi,3,33,Female,4,0,40216,Sales,26-35
4129,Bachelors,2012,Bangalore,3,37,Male,4,0,42263,Sales,36-45
4130,Bachelors,2014,New Delhi,3,40,Female,3,0,47069,Sales,36-45
4131,Bachelors,2015,Pune,2,25,Female,3,1,65332,HR,26-35
4132,Bachelors,2017,Pune,2,34,Male,2,0,69640,HR,26-35
4133,Bachelors,2017,New Delhi,3,40,Male,1,0,45227,Sales,36-45
4134,Masters,2018,New Delhi,3,34,Male,2,1,52690,Sales,26-35
4135,Bachelors,2013,Pune,3,33,Male,5,0,49071,Sales,26-35
4136,Bachelors,2016,Bangalore,3,22,Female,0,0,44992,Sales,18-25
4137,Bachelors,2015,Pune,2,36,Female,1,1,67089,HR,36-45
4138,Bachelors,2012,Bangalore,3,38,Male,2,1,47683,Sales,36-45
4139,Bachelors,2013,Pune,3,25,Female,3,0,40904,Sales,26-35
4140,Bachelors,2017,Bangalore,3,37,Male,3,1,49645,Sales,36-45
4141,Bachelors,2016,Bangalore,3,25,Female,3,0,43786,Sales,26-35
4142,Bachelors,2015,Pune,2,40,Female,0,1,63703,HR,36-45
4143,Bachelors,2013,Bangalore,3,26,Female,4,0,48880,Sales,26-35
4144,Masters,2015,Pune,1,23,Female,1,0,103303,IT,18-25
4145,Bachelors,2014,Bangalore,3,22,Male,0,1,40832,Sales,18-25
4146,Masters,2017,New Delhi,2,34,Male,2,0,73897,HR,26-35
4147,Masters,2017,New Delhi,3,35,Female,2,0,58871,Sales,36-45
4148,Bachelors,2014,Pune,3,23,Male,1,0,43455,Sales,18-25
4149,Bachelors,2015,Bangalore,3,29,Male,2,1,41274,Sales,26-35
4150,Bachelors,2015,Pune,3,32,Female,1,0,47792,Sales,26-35
4151,Bachelors,2015,Bangalore,3,26,Male,4,0,48754,Sales,26-35
4152,Bachelors,2014,Bangalore,3,28,Male,3,0,40257,Sales,26-35
4153,Masters,2015,Pune,2,24,Female,2,0,73791,HR,18-25
4154,Bachelors,2017,Bangalore,3,33,Male,4,0,43321,Sales,26-35
4155,Phd,2016,New Delhi,3,22,Male,0,0,65619,Sales,18-25
4156,Masters,2015,Pune,2,39,Female,2,0,71472,HR,36-45
4157,Masters,2018,New Delhi,3,30,Female,2,1,53103,Sales,26-35
4158,Bachelors,2014,Bangalore,3,38,Female,5,1,40975,Sales,36-45
4159,Bachelors,2012,New Delhi,3,36,Female,4,0,45927,Sales,36-45
4160,Bachelors,2012,Pune,2,38,Male,5,0,65728,HR,36-45
4161,Bachelors,2013,Bangalore,3,24,Male,2,0,42315,Sales,18-25
4162,Bachelors,2016,Bangalore,3,28,Male,1,0,43384,Sales,26-35
4163,Bachelors,2015,Bangalore,3,35,Female,0,1,48197,Sales,36-45
4164,Bachelors,2013,New Delhi,3,23,Female,1,0,49332,Sales,18-25
4165,Masters,2017,New Delhi,2,23,Female,1,1,71030,HR,18-25
4166,Bachelors,2013,Bangalore,3,37,Male,5,0,45874,Sales,36-45
4167,Masters,2016,New Delhi,3,24,Male,2,1,56961,Sales,18-25
4168,Bachelors,2014,Pune,3,33,Male,4,0,40163,Sales,26-35
4169,Bachelors,2015,Bangalore,3,38,Female,5,0,46337,Sales,36-45
4170,Bachelors,2015,Pune,3,40,Male,0,0,48426,Sales,36-45
4171,Bachelors,2014,Bangalore,3,34,Male,4,0,46841,Sales,26-35
4172,Masters,2017,New Delhi,2,26,Male,4,0,75209,HR,26-35
4173,Bachelors,2016,Pune,3,25,Male,3,0,40337,Sales,26-35
4174,Bachelors,2016,Pune,3,24,Female,2,0,41628,Sales,18-25
4175,Bachelors,2018,Bangalore,3,35,Male,5,1,41928,Sales,36-45
4176,Phd,2013,New Delhi,3,27,Male,5,0,60121,Sales,26-35
4177,Masters,2013,New Delhi,3,30,Female,3,0,50365,Sales,26-35
4178,Bachelors,2015,Bangalore,3,26,Female,4,1,45251,Sales,26-35
4179,Bachelors,2017,Bangalore,3,40,Male,0,0,47814,Sales,36-45
4180,Masters,2017,Pune,2,27,Female,5,1,75325,HR,26-35
4181,Bachelors,2016,Pune,3,38,Male,0,0,44890,Sales,36-45
4182,Bachelors,2014,New Delhi,3,34,Female,5,0,46991,Sales,26-35
4183,Masters,2017,Pune,2,24,Male,2,0,71585,HR,18-25
4184,Bachelors,2016,Bangalore,3,38,Male,4,0,47147,Sales,36-45
4185,Bachelors,2014,Pune,1,37,Male,1,0,88112,IT,36-45
4186,Bachelors,2015,Bangalore,3,22,Male,0,0,46727,Sales,18-25
4187,Bachelors,2014,New Delhi,3,29,Female,2,1,49589,Sales,26-35
4188,Bachelors,2014,Pune,1,37,Female,4,1,83299,IT,36-45
4189,Bachelors,2016,Pune,3,23,Male,1,0,45120,Sales,18-25
4190,Bachelors,2012,New Delhi,3,34,Female,2,0,48163,Sales,26-35
4191,Bachelors,2017,Bangalore,3,28,Male,2,0,47983,Sales,26-35
4192,Bachelors,2012,Pune,3,24,Male,2,0,41278,Sales,18-25
4193,Masters,2017,Bangalore,2,35,Female,0,0,78648,HR,36-45
4194,Bachelors,2015,Bangalore,3,30,Male,2,0,41439,Sales,26-35
4195,Bachelors,2018,Bangalore,3,33,Male,4,1,47026,Sales,26-35
4196,Bachelors,2015,Bangalore,3,27,Female,5,0,48957,Sales,26-35
4197,Bachelors,2016,Bangalore,3,32,Male,4,0,43436,Sales,26-35
4198,Bachelors,2014,Pune,3,36,Female,5,0,42490,Sales,36-45
4199,Bachelors,2012,Bangalore,3,26,Male,4,0,46720,Sales,26-35
4200,Bachelors,2012,Bangalore,1,35,Male,4,0,84090,IT,36-45
4201,Phd,2012,New Delhi,3,25,Male,3,0,65433,Sales,26-35
4202,Masters,2013,Bangalore,2,29,Male,1,1,77697,HR,26-35
4203,Bachelors,2012,Bangalore,3,36,Female,3,0,41689,Sales,36-45
4204,Bachelors,2013,Bangalore,3,30,Male,1,0,42031,Sales,26-35
4205,Bachelors,2017,Pune,2,37,Female,4,1,64942,HR,36-45
4206,Bachelors,2016,Bangalore,3,40,Male,0,1,47083,Sales,36-45
4207,Bachelors,2012,Bangalore,3,24,Male,2,0,40080,Sales,18-25
4208,Bachelors,2012,Bangalore,3,32,Male,4,0,43728,Sales,26-35
4209,Bachelors,2018,Pune,3,34,Male,0,1,41745,Sales,26-35
4210,Bachelors,2014,Pune,3,29,Male,3,0,45645,Sales,26-35
4211,Bachelors,2012,Bangalore,3,23,Female,1,1,47952,Sales,18-25
4212,Bachelors,2017,Pune,3,23,Male,1,0,42978,Sales,18-25
4213,Bachelors,2013,Bangalore,3,25,Female,3,0,44318,Sales,26-35
4214,Bachelors,2012,New Delhi,1,31,Female,3,0,99275,IT,26-35
4215,Masters,2017,New Delhi,2,23,Male,1,1,77498,HR,18-25
4216,Bachelors,2014,Bangalore,3,27,Male,5,0,45812,Sales,26-35
4217,Phd,2015,New Delhi,2,39,Female,5,0,82386,HR,36-45
4218,Bachelors,2016,Bangalore,3,33,Female,1,1,40273,Sales,26-35
4219,Bachelors,2013,Bangalore,3,23,Male,1,0,44239,Sales,18-25
4220,Masters,2017,New Delhi,2,34,Female,4,0,75000,HR,26-35
4221,Bachelors,2015,Pune,2,37,Female,1,1,61464,HR,36-45
4222,Bachelors,2012,Bangalore,3,23,Male,1,0,46869,Sales,18-25
4223,Bachelors,2017,New Delhi,3,27,Male,5,0,41069,Sales,26-35
4224,Masters,2017,Pune,2,38,Female,2,0,73951,HR,36-45
4225,Bachelors,2014,Bangalore,3,27,Female,5,0,45619,Sales,26-35
4226,Bachelors,2016,Bangalore,3,22,Male,0,0,48315,Sales,18-25
4227,Masters,2015,Pune,2,26,Female,4,1,70341,HR,26-35
4228,Bachelors,2012,Bangalore,3,40,Male,3,0,45888,Sales,36-45
4229,Bachelors,2016,Bangalore,3,33,Female,3,0,42395,Sales,26-35
4230,Bachelors,2014,Bangalore,3,31,Male,0,0,41864,Sales,26-35
4231,Bachelors,2017,Pune,3,33,Male,4,0,43999,Sales,26-35
