Education,JoiningYear,City,PaymentTier,Age,Gender,ExperienceInCurrentDomain,LeaveOrNot,Salary,Department
Bachelors,2017,Bangalore,3,41,Male,5,0,49173,Sales
Bachelors,2013,New Delhi,3,38,Female,4,1,42499,Sales
Bachelors,2016,Bangalore,3,40,Male,1,0,40310,Sales
Bachelors,2018,Bangalore,3,36,Female,2,1,49134,Sales
PHD,2013,New Delhi,3,36,Male,3,1,63913,Sales
Bachelors,2014,Pune,3,41,Male,4,0,42705,Sales
Bachelors,2014,Bangalore,3,35,Male,1,0,40781,Sales
Bachelors,2017,Bangalore,3,38,Male,5,0,44066,Sales
Bachelors,2017,New Delhi,2,41,Female,0,0,64236,HR
Bachelors,2012,Bangalore,1,34,Male,0,0,84525,IT
Bachelors,2016,Bangalore,3,39,Female,3,1,42919,Sales
Bachelors,2014,Bangalore,3,37,Male,5,0,44152,Sales
Bachelors,2015,Pune,2,39,Female,0,1,69648,HR
Bachelors,2013,Bangalore,3,31,Male,2,1,47863,Sales
Masters,2012,New Delhi,3,34,Female,3,0,53152,Sales
Bachelors,2015,Bangalore,3,39,Male,1,0,40170,Sales
Bachelors,2014,Pune,2,38,Female,3,1,69664,HR
Bachelors,2012,Bangalore,3,34,Male,1,0,41975,Sales
Bachelors,2016,Bangalore,3,31,Female,2,0,42929,Sales
Bachelors,2016,Bangalore,3,39,Female,0,0,48318,Sales
Bachelors,2013,Bangalore,3,31,Female,1,0,41121,Sales
Bachelors,2012,Bangalore,3,36,Male,1,0,42790,Sales
Bachelors,2017,New Delhi,3,37,Male,0,0,47376,Sales
Bachelors,2015,Pune,1,38,Female,1,1,90652,IT
PHD,2017,Pune,3,41,Male,2,0,65667,Sales
Bachelors,2018,Bangalore,3,32,Male,4,1,47189,Sales
Bachelors,2018,Pune,3,35,Male,0,1,47366,Sales
Bachelors,2017,Bangalore,3,35,Male,1,0,48231,Sales
Bachelors,2013,Bangalore,3,32,Male,1,0,43348,Sales
Bachelors,2015,Bangalore,3,31,Male,1,1,43723,Sales
Bachelors,2015,Bangalore,3,41,Male,4,0,48824,Sales
Bachelors,2012,Bangalore,3,33,Male,0,0,46585,Sales
Bachelors,2012,New Delhi,2,38,Female,1,1,66128,HR
Masters,2012,Bangalore,3,39,Female,3,1,58479,Sales
Bachelors,2015,Bangalore,1,36,Female,2,0,99284,IT
Masters,2017,Bangalore,2,31,Male,5,0,76054,HR
Masters,2017,New Delhi,2,39,Female,2,1,70753,HR
Masters,2017,New Delhi,3,41,Male,3,1,58056,Sales
PHD,2018,New Delhi,3,33,Female,0,1,66591,Sales
Bachelors,2015,Bangalore,3,38,Male,1,0,40374,Sales
Bachelors,2017,Pune,2,31,Male,0,0,61059,HR
Bachelors,2014,Bangalore,3,34,Male,4,0,42819,Sales
Bachelors,2017,Bangalore,3,40,Male,2,0,40651,Sales
Bachelors,2012,Bangalore,3,36,Male,1,0,49845,Sales
Bachelors,2015,Bangalore,3,36,Female,2,0,42481,Sales
Bachelors,2017,New Delhi,2,41,Female,4,0,68389,HR
Bachelors,2017,Bangalore,3,37,Male,3,0,45635,Sales
Bachelors,2017,New Delhi,3,33,Male,5,0,48856,Sales
Bachelors,2017,New Delhi,3,41,Female,4,0,41839,Sales
Bachelors,2017,Bangalore,3,37,Female,2,0,49150,Sales
Bachelors,2017,Pune,3,38,Male,5,0,48392,Sales
Bachelors,2015,Bangalore,3,34,Male,2,1,43637,Sales
Bachelors,2017,Pune,3,37,Female,0,0,40444,Sales
Bachelors,2014,Bangalore,3,34,Male,0,1,47561,Sales
Bachelors,2012,Pune,3,32,Male,1,0,41399,Sales
Masters,2012,New Delhi,3,35,Female,4,1,58398,Sales
Bachelors,2013,Pune,3,36,Male,3,0,43222,Sales
Bachelors,2015,Bangalore,3,34,Female,2,0,48516,Sales
Bachelors,2014,Bangalore,3,37,Female,3,0,48506,Sales
Bachelors,2016,Bangalore,3,40,Female,4,0,41843,Sales
Bachelors,2014,Pune,3,33,Male,4,0,45419,Sales
Bachelors,2016,Bangalore,3,39,Female,4,0,43058,Sales
Bachelors,2012,Bangalore,3,40,Male,4,0,43270,Sales
Bachelors,2013,Bangalore,1,34,Male,4,1,86185,IT
Bachelors,2016,Pune,3,40,Male,5,0,45543,Sales
PHD,2013,Bangalore,3,32,Male,5,0,66665,Sales
Bachelors,2012,Bangalore,3,33,Male,1,0,46252,Sales
Bachelors,2017,New Delhi,1,31,Female,4,1,90108,IT
Masters,2016,New Delhi,3,41,Female,4,0,51878,Sales
Bachelors,2016,Bangalore,3,34,Male,4,0,40586,Sales
Bachelors,2016,Bangalore,3,39,Male,7,0,48504,Sales
Bachelors,2014,Bangalore,3,35,Male,5,0,41608,Sales
Bachelors,2016,Pune,3,38,Female,7,0,48831,Sales
Bachelors,2016,Bangalore,3,33,Male,6,0,40646,Sales
Bachelors,2014,Pune,3,33,Male,6,0,44148,Sales
Bachelors,2012,Bangalore,3,35,Male,5,0,47141,Sales
PHD,2013,New Delhi,3,40,Male,5,0,62680,Sales
Bachelors,2012,Bangalore,3,40,Female,5,0,44452,Sales
Bachelors,2017,Bangalore,3,39,Male,5,0,43023,Sales
Bachelors,2017,Bangalore,3,33,Female,6,0,48883,Sales
Bachelors,2014,Bangalore,3,32,Female,5,0,46913,Sales
Masters,2014,Bangalore,3,40,Female,7,1,53799,Sales
Bachelors,2017,New Delhi,2,33,Male,6,0,60154,HR
Masters,2016,New Delhi,1,31,Female,5,1,115890,IT
Bachelors,2013,Bangalore,3,35,Female,5,0,44697,Sales
Bachelors,2014,Bangalore,3,39,Male,7,1,40958,Sales
Masters,2018,Bangalore,3,39,Female,6,1,52180,Sales
Masters,2017,Pune,2,38,Female,2,0,70196,HR
Bachelors,2012,Bangalore,3,38,Male,7,1,44718,Sales
Masters,2017,New Delhi,2,40,Female,2,0,72118,HR
Bachelors,2018,Bangalore,3,38,Male,6,1,46680,Sales
Bachelors,2013,Bangalore,3,34,Male,6,0,40938,Sales
Bachelors,2012,Bangalore,1,35,Male,7,0,80917,IT
Masters,2013,New Delhi,1,41,Male,5,0,113810,IT
PHD,2014,New Delhi,2,37,Female,5,0,81214,HR
Bachelors,2015,Pune,3,34,Male,7,0,48061,Sales
Bachelors,2014,Bangalore,3,35,Male,5,0,42642,Sales
Bachelors,2013,Bangalore,1,38,Male,6,0,84793,IT
Bachelors,2016,Bangalore,3,38,Female,7,0,47692,Sales
Bachelors,2015,Pune,2,41,Female,7,0,63375,HR
Bachelors,2018,Bangalore,3,34,Male,5,1,42327,Sales
Bachelors,2017,Pune,2,22,Male,0,0,67067,HR
Bachelors,2018,Bangalore,2,26,Female,4,1,62521,HR
Bachelors,2012,Bangalore,3,22,Male,0,0,43499,Sales
Bachelors,2017,New Delhi,3,25,Female,3,0,41103,Sales
Bachelors,2016,Bangalore,3,29,Male,0,0,40241,Sales
Bachelors,2017,New Delhi,3,36,Female,0,0,40683,Sales
Bachelors,2014,Bangalore,3,37,Female,1,0,43676,Sales
Bachelors,2013,New Delhi,2,34,Female,4,1,67201,HR
Bachelors,2012,Pune,3,34,Female,2,1,47546,Sales
Bachelors,2012,Bangalore,3,25,Female,3,1,49908,Sales
Bachelors,2012,Bangalore,3,31,Male,0,0,47737,Sales
Bachelors,2015,New Delhi,3,36,Female,2,0,45031,Sales
Bachelors,2016,Bangalore,3,31,Male,5,0,47919,Sales
Bachelors,2015,Bangalore,3,34,Male,4,0,45097,Sales
Masters,2014,New Delhi,3,28,Male,2,1,54127,Sales
Bachelors,2014,Bangalore,3,28,Male,2,0,46204,Sales
Bachelors,2015,Bangalore,3,31,Male,1,0,44080,Sales
Bachelors,2017,Bangalore,3,35,Male,5,0,40552,Sales
Bachelors,2012,Bangalore,1,28,Female,1,0,90436,IT
Bachelors,2018,Bangalore,3,32,Female,2,1,43326,Sales
Bachelors,2013,Bangalore,3,23,Male,1,1,41071,Sales
Masters,2018,Pune,3,27,Male,5,1,56358,Sales
Bachelors,2017,Pune,3,25,Male,3,0,41592,Sales
Masters,2017,New Delhi,2,31,Female,2,0,75479,HR
PHD,2018,New Delhi,3,34,Male,0,1,63760,Sales
Bachelors,2016,Bangalore,3,36,Female,2,0,40176,Sales
PHD,2017,New Delhi,3,40,Male,3,0,66605,Sales
Masters,2012,New Delhi,3,34,Female,2,0,51304,Sales
Bachelors,2018,Bangalore,3,37,Male,2,1,43218,Sales
Bachelors,2012,Bangalore,3,38,Male,3,0,43790,Sales
Bachelors,2017,New Delhi,2,22,Female,0,0,65652,HR
Bachelors,2016,Pune,2,36,Female,0,1,68431,HR
Bachelors,2013,New Delhi,2,35,Female,1,1,62256,HR
Bachelors,2012,New Delhi,3,22,Female,0,0,48154,Sales
Bachelors,2016,Bangalore,3,22,Male,0,0,43147,Sales
Bachelors,2012,Bangalore,3,29,Male,4,0,48139,Sales
Bachelors,2017,Bangalore,3,34,Male,5,0,45530,Sales
Bachelors,2017,Bangalore,2,23,Male,1,0,61212,HR
Bachelors,2014,Pune,2,32,Male,3,1,61948,HR
Bachelors,2012,Pune,2,26,Female,4,1,68828,HR
Masters,2017,Bangalore,3,38,Male,2,0,50369,Sales
Bachelors,2014,Pune,3,37,Male,4,0,42640,Sales
Bachelors,2017,New Delhi,2,25,Female,3,0,60646,HR
Bachelors,2018,Pune,2,36,Female,5,1,62560,HR
Bachelors,2016,Bangalore,3,26,Female,4,0,45367,Sales
Bachelors,2018,Pune,2,39,Female,4,1,64230,HR
Bachelors,2016,Bangalore,3,24,Male,2,1,46343,Sales
Masters,2018,Pune,3,39,Male,2,1,59710,Sales
Masters,2018,New Delhi,3,39,Female,2,1,55629,Sales
Bachelors,2017,New Delhi,2,27,Female,5,0,62943,HR
Bachelors,2013,Bangalore,3,36,Male,5,1,46683,Sales
Bachelors,2012,Bangalore,3,24,Male,2,0,47048,Sales
Bachelors,2017,Bangalore,3,28,Female,3,0,45914,Sales
Bachelors,2016,Bangalore,3,24,Male,2,0,46153,Sales
Bachelors,2014,Bangalore,3,27,Male,5,0,42057,Sales
Bachelors,2017,New Delhi,3,23,Male,1,0,45549,Sales
Bachelors,2013,Bangalore,3,30,Female,5,0,41927,Sales
Bachelors,2014,Bangalore,3,22,Male,0,0,46206,Sales
Bachelors,2014,Pune,3,27,Male,5,0,46334,Sales
Masters,2017,New Delhi,3,32,Male,2,0,58628,Sales
Masters,2014,Pune,1,33,Female,1,0,103507,IT
Masters,2017,New Delhi,3,26,Male,4,1,57509,Sales
Bachelors,2013,Pune,3,25,Female,3,1,48450,Sales
Masters,2017,New Delhi,2,23,Male,1,1,70085,HR
Bachelors,2012,Pune,3,24,Male,2,0,41727,Sales
Bachelors,2014,Bangalore,3,33,Male,5,0,48889,Sales
Masters,2018,Bangalore,3,30,Male,2,1,56149,Sales
Masters,2017,New Delhi,2,27,Female,5,0,79391,HR
Bachelors,2012,Pune,2,31,Female,5,1,67266,HR
Masters,2018,New Delhi,3,23,Female,1,1,59762,Sales
Bachelors,2015,Bangalore,3,30,Male,2,0,47306,Sales
Bachelors,2015,Pune,2,32,Female,2,1,62994,HR
Bachelors,2013,New Delhi,3,26,Female,4,0,44149,Sales
Masters,2017,New Delhi,2,35,Male,2,0,72530,HR
Bachelors,2016,Bangalore,1,30,Male,4,1,93820,IT
Bachelors,2012,Bangalore,3,37,Male,4,1,40061,Sales
Bachelors,2017,Bangalore,1,34,Male,0,0,94822,IT
Bachelors,2012,Bangalore,3,38,Female,0,0,41701,Sales
Masters,2013,New Delhi,2,22,Male,0,1,77938,HR
Bachelors,2015,Pune,1,22,Female,0,1,95919,IT
Masters,2015,Pune,2,33,Female,2,1,70939,HR
Bachelors,2015,Bangalore,3,32,Male,1,0,46537,Sales
Masters,2015,Pune,2,34,Female,2,0,76440,HR
Bachelors,2017,Bangalore,3,36,Female,1,0,49765,Sales
Bachelors,2015,Bangalore,3,32,Male,1,0,44213,Sales
Bachelors,2017,Bangalore,3,28,Male,3,0,47329,Sales
Bachelors,2017,New Delhi,2,26,Female,4,0,69110,HR
Bachelors,2013,Pune,3,35,Male,1,0,45562,Sales
Bachelors,2014,Pune,3,33,Male,4,0,49436,Sales
Masters,2013,Pune,3,22,Female,0,1,50890,Sales
Bachelors,2014,Pune,3,27,Male,5,1,46644,Sales
Masters,2018,New Delhi,3,23,Female,1,1,58839,Sales
Bachelors,2013,Bangalore,3,34,Female,2,0,41825,Sales
Masters,2017,Pune,2,23,Male,1,1,70316,HR
Bachelors,2012,Pune,3,36,Male,4,0,48667,Sales
PHD,2018,New Delhi,3,28,Male,4,1,64558,Sales
PHD,2013,Bangalore,3,28,Male,4,0,67541,Sales
Bachelors,2016,Bangalore,3,33,Female,4,0,40554,Sales
Bachelors,2013,Bangalore,3,39,Male,3,0,40970,Sales
Bachelors,2015,New Delhi,3,25,Female,3,0,46490,Sales
Bachelors,2014,Pune,3,32,Male,2,0,48876,Sales
Bachelors,2015,Pune,3,23,Female,1,1,41954,Sales
Masters,2018,New Delhi,3,29,Male,2,1,51730,Sales
Bachelors,2013,Pune,2,24,Male,2,1,68099,HR
Bachelors,2012,Bangalore,3,36,Female,2,1,44057,Sales
Bachelors,2018,Bangalore,3,40,Male,4,1,45860,Sales
Bachelors,2012,New Delhi,3,38,Female,1,0,42763,Sales
Bachelors,2014,Bangalore,3,22,Male,0,0,49071,Sales
Bachelors,2018,Bangalore,3,24,Male,2,1,40907,Sales
Bachelors,2012,Bangalore,3,37,Male,5,0,41984,Sales
Bachelors,2018,Pune,3,40,Male,3,1,49701,Sales
Bachelors,2018,Bangalore,3,32,Male,0,1,47624,Sales
Bachelors,2012,New Delhi,3,28,Female,1,0,48909,Sales
Bachelors,2016,Pune,3,29,Male,5,0,41122,Sales
Bachelors,2013,Pune,3,25,Male,3,0,45691,Sales
PHD,2013,Bangalore,3,35,Male,3,1,63614,Sales
Bachelors,2015,Bangalore,3,28,Male,0,1,42767,Sales
Bachelors,2012,Bangalore,3,39,Male,3,0,42045,Sales
Bachelors,2012,Pune,1,35,Male,1,0,99600,IT
Bachelors,2017,Bangalore,3,37,Male,2,0,49617,Sales
Masters,2018,Pune,3,40,Female,2,1,51908,Sales
Bachelors,2018,Bangalore,3,23,Male,1,1,46529,Sales
Bachelors,2013,Pune,3,32,Male,2,0,47188,Sales
PHD,2018,New Delhi,3,37,Male,3,1,62618,Sales
Bachelors,2015,Bangalore,3,23,Female,1,0,47343,Sales
Bachelors,2014,Pune,3,26,Male,4,0,47463,Sales
Bachelors,2017,Bangalore,3,36,Female,3,1,44661,Sales
Bachelors,2013,Bangalore,3,40,Female,3,0,47497,Sales
Bachelors,2015,New Delhi,3,22,Male,0,0,46326,Sales
Bachelors,2015,Bangalore,3,30,Male,0,0,46722,Sales
Bachelors,2014,Bangalore,3,30,Male,1,0,49734,Sales
Bachelors,2015,Pune,1,34,Female,3,1,98811,IT
Bachelors,2018,Bangalore,3,27,Male,5,1,42641,Sales
Bachelors,2013,Bangalore,1,27,Female,5,0,97150,IT
Bachelors,2017,Pune,2,27,Female,5,1,69739,HR
Bachelors,2015,Bangalore,3,35,Female,1,1,40742,Sales
Bachelors,2014,New Delhi,3,33,Female,4,0,40216,Sales
Bachelors,2012,Bangalore,3,37,Male,4,0,42263,Sales
Bachelors,2014,New Delhi,3,40,Female,3,0,47069,Sales
Bachelors,2015,Pune,2,25,Female,3,1,65332,HR
Bachelors,2017,Pune,2,34,Male,2,0,69640,HR
Bachelors,2017,New Delhi,3,40,Male,1,0,45227,Sales
Masters,2018,New Delhi,3,34,Male,2,1,52690,Sales
Bachelors,2013,Pune,3,33,Male,5,0,49071,Sales
Bachelors,2016,Bangalore,3,22,Female,0,0,44992,Sales
Bachelors,2015,Pune,2,36,Female,1,1,67089,HR
Bachelors,2012,Bangalore,3,38,Male,2,1,47683,Sales
Bachelors,2013,Pune,3,25,Female,3,0,40904,Sales
Bachelors,2017,Bangalore,3,37,Male,3,1,49645,Sales
Bachelors,2016,Bangalore,3,25,Female,3,0,43786,Sales
Bachelors,2015,Pune,2,40,Female,0,1,63703,HR
Bachelors,2013,Bangalore,3,26,Female,4,0,48880,Sales
Masters,2015,Pune,1,23,Female,1,0,103303,IT
Bachelors,2014,Bangalore,3,22,Male,0,1,40832,Sales
Masters,2017,New Delhi,2,34,Male,2,0,73897,HR
Masters,2017,New Delhi,3,35,Female,2,0,58871,Sales
Bachelors,2014,Pune,3,23,Male,1,0,43455,Sales
Bachelors,2015,Bangalore,3,29,Male,2,1,41274,Sales
Bachelors,2015,Pune,3,32,Female,1,0,47792,Sales
Bachelors,2015,Bangalore,3,26,Male,4,0,48754,Sales
Bachelors,2014,Bangalore,3,28,Male,3,0,40257,Sales
Masters,2015,Pune,2,24,Female,2,0,73791,HR
Bachelors,2017,Bangalore,3,33,Male,4,0,43321,Sales
PHD,2016,New Delhi,3,22,Male,0,0,65619,Sales
Masters,2015,Pune,2,39,Female,2,0,71472,HR
Masters,2018,New Delhi,3,30,Female,2,1,53103,Sales
Bachelors,2014,Bangalore,3,38,Female,5,1,40975,Sales
Bachelors,2012,New Delhi,3,36,Female,4,0,45927,Sales
Bachelors,2012,Pune,2,38,Male,5,0,65728,HR
Bachelors,2013,Bangalore,3,24,Male,2,0,42315,Sales
Bachelors,2016,Bangalore,3,28,Male,1,0,43384,Sales
Bachelors,2015,Bangalore,3,35,Female,0,1,48197,Sales
Bachelors,2013,New Delhi,3,23,Female,1,0,49332,Sales
Masters,2017,New Delhi,2,23,Female,1,1,71030,HR
Bachelors,2013,Bangalore,3,37,Male,5,0,45874,Sales
Masters,2016,New Delhi,3,24,Male,2,1,56961,Sales
Bachelors,2014,Pune,3,33,Male,4,0,40163,Sales
Bachelors,2015,Bangalore,3,38,Female,5,0,46337,Sales
Bachelors,2015,Pune,3,40,Male,0,0,48426,Sales
Bachelors,2014,Bangalore,3,34,Male,4,0,46841,Sales
Masters,2017,New Delhi,2,26,Male,4,0,75209,HR
Bachelors,2016,Pune,3,25,Male,3,0,40337,Sales
Bachelors,2016,Pune,3,24,Female,2,0,41628,Sales
Bachelors,2018,Bangalore,3,35,Male,5,1,41928,Sales
PHD,2013,New Delhi,3,27,Male,5,0,60121,Sales
Masters,2013,New Delhi,3,30,Female,3,0,50365,Sales
Bachelors,2015,Bangalore,3,26,Female,4,1,45251,Sales
Bachelors,2017,Bangalore,3,40,Male,0,0,47814,Sales
Masters,2017,Pune,2,27,Female,5,1,75325,HR
Bachelors,2016,Pune,3,38,Male,0,0,44890,Sales
Bachelors,2014,New Delhi,3,34,Female,5,0,46991,Sales
Masters,2017,Pune,2,24,Male,2,0,71585,HR
Bachelors,2016,Bangalore,3,38,Male,4,0,47147,Sales
Bachelors,2014,Pune,1,37,Male,1,0,88112,IT
Bachelors,2015,Bangalore,3,22,Male,0,0,46727,Sales
Bachelors,2014,New Delhi,3,29,Female,2,1,49589,Sales
Bachelors,2014,Pune,1,37,Female,4,1,83299,IT
Bachelors,2016,Pune,3,23,Male,1,0,45120,Sales
Bachelors,2012,New Delhi,3,34,Female,2,0,48163,Sales
Bachelors,2017,Bangalore,3,28,Male,2,0,47983,Sales
Bachelors,2012,Pune,3,24,Male,2,0,41278,Sales
Masters,2017,Bangalore,2,35,Female,0,0,78648,HR
Bachelors,2015,Bangalore,3,30,Male,2,0,41439,Sales
Bachelors,2018,Bangalore,3,33,Male,4,1,47026,Sales
Bachelors,2015,Bangalore,3,27,Female,5,0,48957,Sales
Bachelors,2016,Bangalore,3,32,Male,4,0,43436,Sales
Bachelors,2014,Pune,3,36,Female,5,0,42490,Sales
Bachelors,2012,Bangalore,3,26,Male,4,0,46720,Sales
Bachelors,2012,Bangalore,1,35,Male,4,0,84090,IT
PHD,2012,New Delhi,3,25,Male,3,0,65433,Sales
Masters,2013,Bangalore,2,29,Male,1,1,77697,HR
Bachelors,2012,Bangalore,3,36,Female,3,0,41689,Sales
Bachelors,2013,Bangalore,3,30,Male,1,0,42031,Sales
Bachelors,2017,Pune,2,37,Female,4,1,64942,HR
Bachelors,2016,Bangalore,3,40,Male,0,1,47083,Sales
Bachelors,2012,Bangalore,3,24,Male,2,0,40080,Sales
Bachelors,2012,Bangalore,3,32,Male,4,0,43728,Sales
Bachelors,2018,Pune,3,34,Male,0,1,41745,Sales
Bachelors,2014,Pune,3,29,Male,3,0,45645,Sales
Bachelors,2012,Bangalore,3,23,Female,1,1,47952,Sales
Bachelors,2017,Pune,3,23,Male,1,0,42978,Sales
Bachelors,2013,Bangalore,3,25,Female,3,0,44318,Sales
Bachelors,2012,New Delhi,1,31,Female,3,0,99275,IT
Masters,2017,New Delhi,2,23,Male,1,1,77498,HR
Bachelors,2014,Bangalore,3,27,Male,5,0,45812,Sales
PHD,2015,New Delhi,2,39,Female,5,0,82386,HR
Bachelors,2016,Bangalore,3,33,Female,1,1,40273,Sales
Bachelors,2013,Bangalore,3,23,Male,1,0,44239,Sales
Masters,2017,New Delhi,2,34,Female,4,0,75000,HR
Bachelors,2015,Pune,2,37,Female,1,1,61464,HR
Bachelors,2012,Bangalore,3,23,Male,1,0,46869,Sales
Bachelors,2017,New Delhi,3,27,Male,5,0,41069,Sales
Masters,2017,Pune,2,38,Female,2,0,73951,HR
Bachelors,2014,Bangalore,3,27,Female,5,0,45619,Sales
Bachelors,2016,Bangalore,3,22,Male,0,0,48315,Sales
Masters,2015,Pune,2,26,Female,4,1,70341,HR
Bachelors,2012,Bangalore,3,40,Male,3,0,45888,Sales
Bachelors,2016,Bangalore,3,33,Female,3,0,42395,Sales
Bachelors,2014,Bangalore,3,31,Male,0,0,41864,Sales
Bachelors,2017,Pune,3,33,Male,4,0,43999,Sales
Bachelors,2015,New Delhi,3,30,Male,5,0,45315,Sales
Bachelors,2015,New Delhi,3,33,Female,5,1,43350,Sales
Masters,2017,New Delhi,3,33,Female,0,1,53648,Sales
Bachelors,2016,Pune,3,22,Male,0,0,41519,Sales
Bachelors,2012,Pune,3,28,Male,2,0,48300,Sales
Bachelors,2013,Bangalore,3,36,Male,4,0,48765,Sales
Bachelors,2017,New Delhi,2,36,Female,1,0,66787,HR
Bachelors,2014,Pune,3,31,Female,2,0,46806,Sales
Bachelors,2013,Bangalore,2,25,Male,3,1,60610,HR
Bachelors,2012,Pune,1,31,Male,4,0,97821,IT
Masters,2015,Pune,2,39,Female,0,0,77883,HR
Masters,2015,Bangalore,3,26,Male,4,1,50285,Sales
Bachelors,2017,Bangalore,2,25,Female,3,1,63823,HR
Bachelors,2013,Bangalore,3,26,Male,4,0,40598,Sales
Bachelors,2013,New Delhi,3,35,Female,0,0,41213,Sales
Bachelors,2013,Pune,2,28,Male,5,0,68996,HR
Bachelors,2012,Bangalore,3,32,Female,0,0,45270,Sales
Masters,2017,New Delhi,2,22,Male,0,1,72762,HR
Bachelors,2014,Pune,3,36,Female,5,1,49868,Sales
Bachelors,2015,Bangalore,3,38,Male,1,0,40287,Sales
Bachelors,2014,Bangalore,3,39,Female,1,0,46339,Sales
Masters,2017,New Delhi,2,25,Female,3,1,75821,HR
Bachelors,2016,Pune,3,27,Male,5,0,47997,Sales
Masters,2014,Pune,3,38,Male,2,0,55114,Sales
Bachelors,2012,New Delhi,3,22,Female,0,0,49402,Sales
Bachelors,2013,Bangalore,3,33,Male,2,0,45774,Sales
Bachelors,2013,Pune,3,24,Male,2,0,49517,Sales
Bachelors,2014,Bangalore,3,37,Male,5,0,48569,Sales
Bachelors,2018,Pune,3,28,Male,0,1,47854,Sales
Masters,2017,Pune,3,32,Male,2,0,55824,Sales
PHD,2016,New Delhi,3,33,Male,0,1,66151,Sales
Bachelors,2014,New Delhi,3,32,Male,5,0,47286,Sales
Bachelors,2017,Bangalore,3,24,Male,2,1,49424,Sales
Bachelors,2016,Bangalore,3,27,Male,5,0,48056,Sales
Bachelors,2012,Pune,2,35,Female,2,1,62323,HR
PHD,2013,Bangalore,3,40,Male,1,0,62582,Sales
Bachelors,2017,New Delhi,2,34,Female,4,0,61093,HR
Bachelors,2016,New Delhi,3,39,Female,0,0,40444,Sales
Bachelors,2014,Pune,3,26,Male,4,0,41410,Sales
Masters,2015,Pune,2,29,Female,2,0,74988,HR
Bachelors,2013,Bangalore,3,29,Male,4,0,41961,Sales
Bachelors,2015,Pune,2,23,Female,1,1,63231,HR
Bachelors,2015,Pune,3,32,Male,0,0,40312,Sales
Bachelors,2014,Pune,3,28,Male,4,0,43629,Sales
Masters,2013,New Delhi,2,32,Male,2,1,74840,HR
Bachelors,2012,New Delhi,3,32,Female,0,0,43483,Sales
Bachelors,2013,Bangalore,3,38,Male,0,0,49859,Sales
PHD,2017,Pune,3,30,Male,5,0,64824,Sales
PHD,2015,New Delhi,3,31,Male,3,0,64165,Sales
Bachelors,2012,Bangalore,3,25,Male,3,1,49325,Sales
Bachelors,2013,Bangalore,3,37,Female,4,0,46488,Sales
Masters,2017,New Delhi,2,27,Male,5,1,78785,HR
Bachelors,2013,New Delhi,3,25,Female,3,0,44936,Sales
Bachelors,2015,Pune,2,22,Female,0,1,65236,HR
Bachelors,2018,Bangalore,3,38,Male,2,1,45562,Sales
Bachelors,2015,New Delhi,3,22,Male,0,0,46675,Sales
Bachelors,2017,Pune,3,38,Male,2,0,40807,Sales
PHD,2015,New Delhi,1,38,Male,5,0,134347,IT
Bachelors,2016,New Delhi,2,26,Female,4,1,62934,HR
Masters,2017,New Delhi,2,31,Male,4,0,79196,HR
Masters,2014,New Delhi,3,28,Male,5,0,55212,Sales
PHD,2017,New Delhi,3,34,Female,3,0,61576,Sales
Masters,2013,Bangalore,3,31,Male,2,0,52634,Sales
Bachelors,2014,New Delhi,3,26,Female,4,0,45525,Sales
Bachelors,2013,Pune,3,40,Female,1,1,48507,Sales
Bachelors,2016,Bangalore,3,31,Male,0,0,49559,Sales
Bachelors,2013,Bangalore,3,26,Female,4,0,42482,Sales
Bachelors,2018,Pune,3,32,Female,1,1,42388,Sales
Bachelors,2012,Bangalore,3,33,Female,5,0,41120,Sales
Bachelors,2017,Bangalore,3,25,Male,3,0,44676,Sales
Bachelors,2017,Bangalore,3,40,Male,0,0,49236,Sales
Masters,2013,New Delhi,3,31,Male,2,1,58713,Sales
Bachelors,2015,Bangalore,3,36,Male,1,0,46669,Sales
Bachelors,2014,Bangalore,3,31,Male,5,0,45208,Sales
Bachelors,2015,Pune,3,22,Male,0,0,46764,Sales
Bachelors,2016,Bangalore,3,34,Female,0,0,40783,Sales
PHD,2018,New Delhi,3,38,Female,5,1,68496,Sales
Bachelors,2015,Bangalore,3,23,Male,1,0,47895,Sales
PHD,2017,Bangalore,3,27,Male,5,0,65963,Sales
Bachelors,2016,Bangalore,3,34,Male,1,0,49741,Sales
Bachelors,2012,Bangalore,3,39,Male,3,0,49157,Sales
Bachelors,2018,Bangalore,3,24,Male,2,1,43047,Sales
Bachelors,2015,Pune,3,37,Female,1,1,48196,Sales
PHD,2013,New Delhi,3,23,Male,1,0,60373,Sales
Bachelors,2018,Bangalore,3,36,Male,3,1,48856,Sales
Bachelors,2014,New Delhi,3,23,Male,1,0,45198,Sales
Bachelors,2012,Pune,3,31,Male,3,0,46179,Sales
Bachelors,2015,Bangalore,3,22,Male,0,0,43331,Sales
Bachelors,2015,Pune,2,24,Female,2,1,60109,HR
Bachelors,2018,Pune,2,28,Female,4,1,65473,HR
Bachelors,2014,Pune,3,33,Male,3,0,40753,Sales
Bachelors,2018,Bangalore,3,35,Female,2,1,49685,Sales
Bachelors,2012,New Delhi,3,30,Female,1,0,48369,Sales
Bachelors,2014,Bangalore,3,28,Female,3,0,40397,Sales
Bachelors,2015,Bangalore,3,22,Male,0,0,48433,Sales
Bachelors,2014,Bangalore,3,38,Male,3,0,41531,Sales
Bachelors,2014,Pune,3,39,Male,4,0,45561,Sales
